i,j,t,r
554,555,0,7.934381
554,555,1,6.174235
554,555,2,5.210918
554,555,3,5.210918
554,555,4,5.749111
554,555,5,12.79957
554,555,6,9.25335
554,555,7,7.934381
554,555,8,7.574492
554,555,9,7.245835
554,555,10,5.557772
554,555,11,5.053235
554,555,12,4.169952
554,555,13,4.169952
554,555,14,4.169952
554,555,15,4.169952
554,555,16,4.904815
554,555,17,4.507629
554,555,18,4.169952
554,555,19,6.174235
554,555,20,9.25335
554,555,21,6.667251
554,555,22,5.557772
554,555,23,4.169952
554,555,24,4.169952
554,555,25,4.169952
554,555,26,4.169952
554,555,27,4.169952
554,555,28,4.169952
554,555,29,4.169952
554,555,30,4.169952
554,555,31,6.667251
554,555,32,15.11691
554,555,33,16.62156
554,555,34,6.667251
554,555,35,7.245835
554,555,36,7.934381
554,555,37,7.245835
554,555,38,6.174235
554,555,39,5.954093
554,555,40,5.749111
554,555,41,7.574492
554,555,42,7.245835
554,555,43,5.557772
554,555,44,5.053235
554,555,45,4.904815
554,555,46,4.904815
554,555,47,5.053235
554,555,48,5.053235
554,555,49,7.245835
554,555,50,27.61689
554,555,51,16.62156
554,555,52,23.69781
554,555,53,12.79957
554,555,54,9.25335
554,555,55,8.330174
554,555,56,9.25335
554,555,57,6.174235
554,555,58,5.378759
555,472,0,57.08691
555,472,1,44.54557
555,472,2,37.6524
555,472,3,37.6524
555,472,4,41.5061
555,472,5,91.3955
555,472,6,66.43959
555,472,7,57.08691
555,472,8,54.52827
555,472,9,52.18914
555,472,10,40.13678
555,472,11,36.52209
555,472,12,30.1801
555,472,13,30.1801
555,472,14,30.1801
555,472,15,30.1801
555,472,16,35.45766
555,472,17,32.6067
555,472,18,30.1801
555,472,19,44.54557
555,472,20,66.43959
555,472,21,48.06538
555,472,22,40.13678
555,472,23,30.1801
555,472,24,30.1801
555,472,25,30.1801
555,472,26,30.1801
555,472,27,30.1801
555,472,28,30.1801
555,472,29,30.1801
555,472,30,30.1801
555,472,31,48.06538
555,472,32,107.5554
555,472,33,117.9861
555,472,34,48.06538
555,472,35,52.18914
555,472,36,57.08691
555,472,37,52.18914
555,472,38,44.54557
555,472,39,42.97216
555,472,40,41.5061
555,472,41,54.52827
555,472,42,52.18914
555,472,43,40.13678
555,472,44,36.52209
555,472,45,35.45766
555,472,46,35.45766
555,472,47,36.52209
555,472,48,36.52209
555,472,49,52.18914
555,472,50,192.7627
555,472,51,117.9861
555,472,52,166.398
555,472,53,91.3955
555,472,54,66.43959
555,472,55,59.8975
555,472,56,66.43959
555,472,57,44.54557
555,472,58,38.85492
555,506,0,16.50687
555,506,1,12.83395
555,506,2,10.82647
555,506,3,10.82647
555,506,4,11.94779
555,506,5,26.69215
555,506,6,19.26333
555,506,7,16.50687
555,506,8,15.75537
555,506,9,15.06932
555,506,10,11.54907
555,506,11,10.49805
555,506,12,8.659296
555,506,13,8.659296
555,506,14,8.659296
555,506,15,8.659296
555,506,16,10.18897
555,506,17,9.362061
555,506,18,8.659296
555,506,19,12.83395
555,506,20,19.26333
555,506,21,13.8621
555,506,22,11.54907
555,506,23,8.659296
555,506,24,8.659296
555,506,25,8.659296
555,506,26,8.659296
555,506,27,8.659296
555,506,28,8.659296
555,506,29,8.659296
555,506,30,8.659296
555,506,31,13.8621
555,506,32,31.56064
555,506,33,34.7277
555,506,34,13.8621
555,506,35,15.06932
555,506,36,16.50687
555,506,37,15.06932
555,506,38,12.83395
555,506,39,12.37503
555,506,40,11.94779
555,506,41,15.75537
555,506,42,15.06932
555,506,43,11.54907
555,506,44,10.49805
555,506,45,10.18897
555,506,46,10.18897
555,506,47,10.49805
555,506,48,10.49805
555,506,49,15.06932
555,506,50,58.01425
555,506,51,34.7277
555,506,52,49.68519
555,506,53,26.69215
555,506,54,19.26333
555,506,55,17.33365
555,506,56,19.26333
555,506,57,12.83395
555,506,58,11.1761
555,554,0,7.934381
555,554,1,6.174235
555,554,2,5.210918
555,554,3,5.210918
555,554,4,5.749111
555,554,5,12.79957
555,554,6,9.25335
555,554,7,7.934381
555,554,8,7.574492
555,554,9,7.245835
555,554,10,5.557772
555,554,11,5.053235
555,554,12,4.169952
555,554,13,4.169952
555,554,14,4.169952
555,554,15,4.169952
555,554,16,4.904815
555,554,17,4.507629
555,554,18,4.169952
555,554,19,6.174235
555,554,20,9.25335
555,554,21,6.667251
555,554,22,5.557772
555,554,23,4.169952
555,554,24,4.169952
555,554,25,4.169952
555,554,26,4.169952
555,554,27,4.169952
555,554,28,4.169952
555,554,29,4.169952
555,554,30,4.169952
555,554,31,6.667251
555,554,32,15.11691
555,554,33,16.62156
555,554,34,6.667251
555,554,35,7.245835
555,554,36,7.934381
555,554,37,7.245835
555,554,38,6.174235
555,554,39,5.954093
555,554,40,5.749111
555,554,41,7.574492
555,554,42,7.245835
555,554,43,5.557772
555,554,44,5.053235
555,554,45,4.904815
555,554,46,4.904815
555,554,47,5.053235
555,554,48,5.053235
555,554,49,7.245835
555,554,50,27.61689
555,554,51,16.62156
555,554,52,23.69781
555,554,53,12.79957
555,554,54,9.25335
555,554,55,8.330174
555,554,56,9.25335
555,554,57,6.174235
555,554,58,5.378759
556,648,0,13.76794
556,648,1,10.92378
556,648,2,9.319448
556,648,3,9.319448
556,648,4,10.22003
556,648,5,21.08905
556,648,6,15.82853
556,648,7,13.76794
556,648,8,13.19534
556,648,9,12.66847
556,648,10,9.901101
556,648,11,9.053516
556,648,12,7.5462
556,648,13,7.5462
556,648,14,7.5462
556,648,15,7.5462
556,648,16,8.802341
556,648,17,8.126013
556,648,18,7.5462
556,648,19,10.92378
556,648,20,15.82853
556,648,21,11.73161
556,648,22,9.901101
556,648,23,7.5462
556,648,24,7.5462
556,648,25,7.5462
556,648,26,7.5462
556,648,27,7.5462
556,648,28,7.5462
556,648,29,7.5462
556,648,30,7.5462
556,648,31,11.73161
556,648,32,24.32241
556,648,33,26.34177
556,648,34,11.73161
556,648,35,12.66847
556,648,36,13.76794
556,648,37,12.66847
556,648,38,10.92378
556,648,39,10.56019
556,648,40,10.22003
556,648,41,13.19534
556,648,42,12.66847
556,648,43,9.901101
556,648,44,9.053516
556,648,45,8.802341
556,648,46,8.802341
556,648,47,9.053516
556,648,48,9.053516
556,648,49,12.66847
556,648,50,39.43955
556,648,51,26.34177
556,648,52,35.07901
556,648,53,21.08905
556,648,54,15.82853
556,648,55,14.39249
556,648,56,15.82853
556,648,57,10.92378
556,648,58,9.601474
556,649,0,61.11609
556,649,1,48.40516
556,649,2,41.25498
556,649,3,41.25498
556,649,4,45.26695
556,649,5,94.04298
556,649,6,70.35328
556,649,7,61.11609
556,649,8,58.55345
556,649,9,56.19707
556,649,10,43.84565
556,649,11,40.07116
556,649,12,33.36852
556,649,13,33.36852
556,649,14,33.36852
556,649,15,33.36852
556,649,16,38.95338
556,649,17,35.94531
556,649,18,33.36852
556,649,19,48.40516
556,649,20,70.35328
556,649,21,52.0109
556,649,22,43.84565
556,649,23,33.36852
556,649,24,33.36852
556,649,25,33.36852
556,649,26,33.36852
556,649,27,33.36852
556,649,28,33.36852
556,649,29,33.36852
556,649,30,33.36852
556,649,31,52.0109
556,649,32,108.6812
556,649,33,117.8535
556,649,34,52.0109
556,649,35,56.19707
556,649,36,61.11609
556,649,37,56.19707
556,649,38,48.40516
556,649,39,46.78349
556,649,40,45.26695
556,649,41,58.55345
556,649,42,56.19707
556,649,43,43.84565
556,649,44,40.07116
556,649,45,38.95338
556,649,46,38.95338
556,649,47,40.07116
556,649,48,40.07116
556,649,49,56.19707
556,649,50,177.9145
556,649,51,117.8535
556,649,52,157.8087
556,649,53,94.04298
556,649,54,70.35328
556,649,55,63.9133
556,649,56,70.35328
556,649,57,48.40516
556,649,58,42.51088
556,729,0,18.08305
556,729,1,14.34413
556,729,2,12.23585
556,729,3,12.23585
556,729,4,13.41925
556,729,5,27.71542
556,729,6,20.793
556,729,7,18.08305
556,729,8,17.33018
556,729,9,16.63748
556,729,10,13.00014
556,729,11,11.88644
556,729,12,9.90624
556,729,13,9.90624
556,729,14,9.90624
556,729,15,9.90624
556,729,16,11.55643
556,729,17,10.6679
556,729,18,9.90624
556,729,19,14.34413
556,729,20,20.793
556,729,21,15.40592
556,729,22,13.00014
556,729,23,9.90624
556,729,24,9.90624
556,729,25,9.90624
556,729,26,9.90624
556,729,27,9.90624
556,729,28,9.90624
556,729,29,9.90624
556,729,30,9.90624
556,729,31,15.40592
556,729,32,31.97325
556,729,33,34.63357
556,729,34,15.40592
556,729,35,16.63748
556,729,36,18.08305
556,729,37,16.63748
556,729,38,14.34413
556,729,39,13.86628
556,729,40,13.41925
556,729,41,17.33018
556,729,42,16.63748
556,729,43,13.00014
556,729,44,11.88644
556,729,45,11.55643
556,729,46,11.55643
556,729,47,11.88644
556,729,48,11.88644
556,729,49,16.63748
556,729,50,51.91025
556,729,51,34.63357
556,729,52,46.15432
556,729,53,27.71542
556,729,54,20.793
556,729,55,18.90432
556,729,56,20.793
556,729,57,14.34413
556,729,58,12.60642
557,825,0,7.068933
557,825,1,5.611919
557,825,2,4.789297
557,825,3,4.789297
557,825,4,5.25114
557,825,5,10.8116
557,825,6,8.123476
557,825,7,7.068933
557,825,8,6.775738
557,825,9,6.505895
557,825,10,5.087604
557,825,11,4.652889
557,825,12,3.879432
557,825,13,3.879432
557,825,14,3.879432
557,825,15,3.879432
557,825,16,4.524035
557,825,17,4.177011
557,825,18,3.879432
557,825,19,5.611919
557,825,20,8.123476
557,825,21,6.025931
557,825,22,5.087604
557,825,23,3.879432
557,825,24,3.879432
557,825,25,3.879432
557,825,26,3.879432
557,825,27,3.879432
557,825,28,3.879432
557,825,29,3.879432
557,825,30,3.879432
557,825,31,6.025931
557,825,32,12.46097
557,825,33,13.48996
557,825,34,6.025931
557,825,35,6.505895
557,825,36,7.068933
557,825,37,6.505895
557,825,38,5.611919
557,825,39,5.425539
557,825,40,5.25114
557,825,41,6.775738
557,825,42,6.505895
557,825,43,5.087604
557,825,44,4.652889
557,825,45,4.524035
557,825,46,4.524035
557,825,47,4.652889
557,825,48,4.652889
557,825,49,6.505895
557,825,50,20.1435
557,825,51,13.48996
557,825,52,17.93234
557,825,53,10.8116
557,825,54,8.123476
557,825,55,7.388651
557,825,56,8.123476
557,825,57,5.611919
557,825,58,4.933946
557,830,0,4.294809
557,830,1,3.409679
557,830,2,2.909918
557,830,3,2.909918
557,830,4,3.1905
557,830,5,6.568239
557,830,6,4.93541
557,830,7,4.294809
557,830,8,4.116698
557,830,9,3.952772
557,830,10,3.091147
557,830,11,2.827045
557,830,12,2.357136
557,830,13,2.357136
557,830,14,2.357136
557,830,15,2.357136
557,830,16,2.748762
557,830,17,2.53793
557,830,18,2.357136
557,830,19,3.409679
557,830,20,4.93541
557,830,21,3.661195
557,830,22,3.091147
557,830,23,2.357136
557,830,24,2.357136
557,830,25,2.357136
557,830,26,2.357136
557,830,27,2.357136
557,830,28,2.357136
557,830,29,2.357136
557,830,30,2.357136
557,830,31,3.661195
557,830,32,7.570024
557,830,33,8.194971
557,830,34,3.661195
557,830,35,3.952772
557,830,36,4.294809
557,830,37,3.952772
557,830,38,3.409679
557,830,39,3.29645
557,830,40,3.1905
557,830,41,4.116698
557,830,42,3.952772
557,830,43,3.091147
557,830,44,2.827045
557,830,45,2.748762
557,830,46,2.748762
557,830,47,2.827045
557,830,48,2.827045
557,830,49,3.952772
557,830,50,12.23535
557,830,51,8.194971
557,830,52,10.89274
557,830,53,6.568239
557,830,54,4.93541
557,830,55,4.48903
557,830,56,4.93541
557,830,57,3.409679
557,830,58,2.997796
557,954,0,11.81181
557,954,1,9.380358
557,954,2,8.006855
557,954,3,8.006855
557,954,4,8.778041
557,954,5,18.05007
557,954,6,13.5706
557,954,7,11.81181
557,954,8,11.32266
557,954,9,10.87241
557,954,10,8.504986
557,954,11,7.779048
557,954,12,6.48708
557,954,13,6.48708
557,954,14,6.48708
557,954,15,6.48708
557,954,16,7.563846
557,954,17,6.984205
557,954,18,6.48708
557,954,19,9.380358
557,954,20,13.5706
557,954,21,10.07142
557,954,22,8.504986
557,954,23,6.48708
557,954,24,6.48708
557,954,25,6.48708
557,954,26,6.48708
557,954,27,6.48708
557,954,28,6.48708
557,954,29,6.48708
557,954,30,6.48708
557,954,31,10.07142
557,954,32,20.79583
557,954,33,22.50776
557,954,34,10.07142
557,954,35,10.87241
557,954,36,11.81181
557,954,37,10.87241
557,954,38,9.380358
557,954,39,9.06921
557,954,40,8.778041
557,954,41,11.32266
557,954,42,10.87241
557,954,43,8.504986
557,954,44,7.779048
557,954,45,7.563846
557,954,46,7.563846
557,954,47,7.779048
557,954,48,7.779048
557,954,49,10.87241
557,954,50,33.55781
557,954,51,22.50776
557,954,52,29.88932
557,954,53,18.05007
557,954,54,13.5706
557,954,55,12.34513
557,954,56,13.5706
557,954,57,9.380358
557,954,58,8.248406
558,495,0,14.65656
558,495,1,10.72
558,495,2,8.759439
558,495,3,8.759439
558,495,4,9.839112
558,495,5,28.71706
558,495,6,17.95285
558,495,7,14.65656
558,495,8,13.81127
558,495,9,13.05817
558,495,10,9.450815
558,495,11,8.450346
558,495,12,6.776495
558,495,13,6.776495
558,495,14,6.776495
558,495,15,6.776495
558,495,16,8.162323
558,495,17,7.40513
558,495,18,6.776495
558,495,19,10.72
558,495,20,17.95285
558,495,21,11.77412
558,495,22,9.450815
558,495,23,6.776495
558,495,24,6.776495
558,495,25,6.776495
558,495,26,6.776495
558,495,27,6.776495
558,495,28,6.776495
558,495,29,6.776495
558,495,30,6.776495
558,495,31,11.77412
558,495,32,37.77731
558,495,33,44.85286
558,495,34,11.77412
558,495,35,13.05817
558,495,36,14.65656
558,495,37,13.05817
558,495,38,10.72
558,495,39,10.26068
558,495,40,9.839112
558,495,41,13.81127
558,495,42,13.05817
558,495,43,9.450815
558,495,44,8.450346
558,495,45,8.162323
558,495,46,8.162323
558,495,47,8.450346
558,495,48,8.450346
558,495,49,13.05817
558,495,50,67.76495
558,495,51,44.85286
558,495,52,67.76495
558,495,53,28.71706
558,495,54,17.95285
558,495,55,15.61206
558,495,56,17.95285
558,495,57,10.72
558,495,58,9.092003
558,518,0,0.4674166
558,518,1,0.3421279
558,518,2,0.27966
558,518,3,0.27966
558,518,4,0.3140666
558,518,5,0.9134088
558,518,6,0.5721849
558,518,7,0.4674166
558,518,8,0.4405293
558,518,9,0.4165671
558,518,10,0.3016942
558,518,11,0.2698074
558,518,12,0.216432
558,518,13,0.216432
558,518,14,0.216432
558,518,15,0.216432
558,518,16,0.2606254
558,518,17,0.2364817
558,518,18,0.216432
558,518,19,0.3421279
558,518,20,0.5721849
558,518,21,0.3756957
558,518,22,0.3016942
558,518,23,0.216432
558,518,24,0.216432
558,518,25,0.216432
558,518,26,0.216432
558,518,27,0.216432
558,518,28,0.216432
558,518,29,0.216432
558,518,30,0.216432
558,518,31,0.3756957
558,518,32,1.199551
558,518,33,1.422338
558,518,34,0.3756957
558,518,35,0.4165671
558,518,36,0.4674166
558,518,37,0.4165671
558,518,38,0.3421279
558,518,39,0.3274973
558,518,40,0.3140666
558,518,41,0.4405293
558,518,42,0.4165671
558,518,43,0.3016942
558,518,44,0.2698074
558,518,45,0.2606254
558,518,46,0.2606254
558,518,47,0.2698074
558,518,48,0.2698074
558,518,49,0.4165671
558,518,50,2.16432
558,518,51,1.422338
558,518,52,2.16432
558,518,53,0.9134088
558,518,54,0.5721849
558,518,55,0.4977993
558,518,56,0.5721849
558,518,57,0.3421279
558,518,58,0.2902595
558,537,0,13.68351
558,537,1,10.02276
558,537,2,8.195612
558,537,3,8.195612
558,537,4,9.202141
558,537,5,26.67309
558,537,6,16.74074
558,537,7,13.68351
558,537,8,12.89834
558,537,9,12.19838
558,537,10,8.840241
558,537,11,7.907313
558,537,12,6.344928
558,537,13,6.344928
558,537,14,6.344928
558,537,15,6.344928
558,537,16,7.638607
558,537,17,6.931925
558,537,18,6.344928
558,537,19,10.02276
558,537,20,16.74074
558,537,21,11.00406
558,537,22,8.840241
558,537,23,6.344928
558,537,24,6.344928
558,537,25,6.344928
558,537,26,6.344928
558,537,27,6.344928
558,537,28,6.344928
558,537,29,6.344928
558,537,30,6.344928
558,537,31,11.00406
558,537,32,34.97293
558,537,33,41.41673
558,537,34,11.00406
558,537,35,12.19838
558,537,36,13.68351
558,537,37,12.19838
558,537,38,10.02276
558,537,39,9.594934
558,537,40,9.202141
558,537,41,12.89834
558,537,42,12.19838
558,537,43,8.840241
558,537,44,7.907313
558,537,45,7.638607
558,537,46,7.638607
558,537,47,7.907313
558,537,48,7.907313
558,537,49,12.19838
558,537,50,63.44928
558,537,51,41.41673
558,537,52,63.44928
558,537,53,26.67309
558,537,54,16.74074
558,537,55,14.57047
558,537,56,16.74074
558,537,57,10.02276
558,537,58,8.505731
559,772,0,2.269682
559,772,1,1.664224
559,772,2,1.361552
559,772,3,1.361552
559,772,4,1.528326
559,772,5,4.407814
559,772,6,2.774347
559,772,7,2.269682
559,772,8,2.139928
559,772,9,2.024208
559,772,10,1.468373
559,772,11,1.313765
559,772,12,1.054656
559,772,13,1.054656
559,772,14,1.054656
559,772,15,1.054656
559,772,16,1.269219
559,772,17,1.152032
559,772,18,1.054656
559,772,19,1.664224
559,772,20,2.774347
559,772,21,1.826649
559,772,22,1.468373
559,772,23,1.054656
559,772,24,1.054656
559,772,25,1.054656
559,772,26,1.054656
559,772,27,1.054656
559,772,28,1.054656
559,772,29,1.054656
559,772,30,1.054656
559,772,31,1.826649
559,772,32,5.765693
559,772,33,6.815489
559,772,34,1.826649
559,772,35,2.024208
559,772,36,2.269682
559,772,37,2.024208
559,772,38,1.664224
559,772,39,1.593382
559,772,40,1.528326
559,772,41,2.139928
559,772,42,2.024208
559,772,43,1.468373
559,772,44,1.313765
559,772,45,1.269219
559,772,46,1.269219
559,772,47,1.313765
559,772,48,1.313765
559,772,49,2.024208
559,772,50,10.54656
559,772,51,6.815489
559,772,52,10.54656
559,772,53,4.407814
559,772,54,2.774347
559,772,55,2.416187
559,772,56,2.774347
559,772,57,1.664224
559,772,58,1.412946
559,942,0,3.743805
559,942,1,2.745131
559,942,2,2.245883
559,942,3,2.245883
559,942,4,2.520972
559,942,5,7.270432
559,942,6,4.576215
559,942,7,3.743805
559,942,8,3.529783
559,942,9,3.338909
559,942,10,2.422082
559,942,11,2.16706
559,942,12,1.739664
559,942,13,1.739664
559,942,14,1.739664
559,942,15,1.739664
559,942,16,2.093582
559,942,17,1.900285
559,942,18,1.739664
559,942,19,2.745131
559,942,20,4.576215
559,942,21,3.013045
559,942,22,2.422082
559,942,23,1.739664
559,942,24,1.739664
559,942,25,1.739664
559,942,26,1.739664
559,942,27,1.739664
559,942,28,1.739664
559,942,29,1.739664
559,942,30,1.739664
559,942,31,3.013045
559,942,32,9.510016
559,942,33,11.24142
559,942,34,3.013045
559,942,35,3.338909
559,942,36,3.743805
559,942,37,3.338909
559,942,38,2.745131
559,942,39,2.628281
559,942,40,2.520972
559,942,41,3.529783
559,942,42,3.338909
559,942,43,2.422082
559,942,44,2.16706
559,942,45,2.093582
559,942,46,2.093582
559,942,47,2.16706
559,942,48,2.16706
559,942,49,3.338909
559,942,50,17.39664
559,942,51,11.24142
559,942,52,17.39664
559,942,53,7.270432
559,942,54,4.576215
559,942,55,3.985456
559,942,56,4.576215
559,942,57,2.745131
559,942,58,2.330657
560,559,0,1.185801
560,559,1,0.8695978
560,559,2,0.7114933
560,559,3,0.7114933
560,559,4,0.7986123
560,559,5,2.301754
560,559,6,1.449299
560,559,7,1.185801
560,559,8,1.118044
560,559,9,1.057612
560,559,10,0.7672951
560,559,11,0.6865292
560,559,12,0.55116
560,559,13,0.55116
560,559,14,0.55116
560,559,15,0.55116
560,559,16,0.6632576
560,559,17,0.6020352
560,559,18,0.55116
560,559,19,0.8695978
560,559,20,1.449299
560,559,21,0.9544336
560,559,22,0.7672951
560,559,23,0.55116
560,559,24,0.55116
560,559,25,0.55116
560,559,26,0.55116
560,559,27,0.55116
560,559,28,0.55116
560,559,29,0.55116
560,559,30,0.55116
560,559,31,0.9544336
560,559,32,3.009908
560,559,33,3.557092
560,559,34,0.9544336
560,559,35,1.057612
560,559,36,1.185801
560,559,37,1.057612
560,559,38,0.8695978
560,559,39,0.8325948
560,559,40,0.7986123
560,559,41,1.118044
560,559,42,1.057612
560,559,43,0.7672951
560,559,44,0.6865292
560,559,45,0.6632576
560,559,46,0.6632576
560,559,47,0.6865292
560,559,48,0.6865292
560,559,49,1.057612
560,559,50,5.5116
560,559,51,3.557092
560,559,52,5.5116
560,559,53,2.301754
560,559,54,1.449299
560,559,55,1.262301
560,559,56,1.449299
560,559,57,0.8695978
560,559,58,0.7383413
561,474,0,12.86914
561,474,1,9.528871
561,474,2,7.834329
561,474,3,7.834329
561,474,4,8.770092
561,474,5,24.16236
561,474,6,15.60408
561,474,7,12.86914
561,474,8,12.15878
561,474,9,11.52274
561,474,10,8.434284
561,474,11,7.565259
561,474,12,6.098976
561,474,13,6.098976
561,474,14,6.098976
561,474,15,6.098976
561,474,16,7.314058
561,474,17,6.65148
561,474,18,6.098976
561,474,19,9.528871
561,474,20,15.60408
561,474,21,10.43138
561,474,22,8.434284
561,474,23,6.098976
561,474,24,6.098976
561,474,25,6.098976
561,474,26,6.098976
561,474,27,6.098976
561,474,28,6.098976
561,474,29,6.098976
561,474,30,6.098976
561,474,31,10.43138
561,474,32,30.953
561,474,33,36.01369
561,474,34,10.43138
561,474,35,11.52274
561,474,36,12.86914
561,474,37,11.52274
561,474,38,9.528871
561,474,39,9.13375
561,474,40,8.770092
561,474,41,12.15878
561,474,42,11.52274
561,474,43,8.434284
561,474,44,7.565259
561,474,45,7.314058
561,474,46,7.314058
561,474,47,7.565259
561,474,48,7.565259
561,474,49,11.52274
561,474,50,60.98976
561,474,51,36.01369
561,474,52,60.98976
561,474,53,24.16236
561,474,54,15.60408
561,474,55,13.66765
561,474,56,15.60408
561,474,57,9.528871
561,474,58,8.123243
561,486,0,17.1221
561,486,1,12.69756
561,486,2,10.44772
561,486,3,10.44772
561,486,4,11.69057
561,486,5,31.9805
561,486,6,20.73466
561,486,7,17.1221
561,486,8,16.1823
561,486,9,15.3403
561,486,10,11.24469
561,486,11,10.09015
561,486,12,8.140032
561,486,13,8.140032
561,486,14,8.140032
561,486,15,8.140032
561,486,16,9.75625
561,486,17,8.87516
561,486,18,8.140032
561,486,19,12.69756
561,486,20,20.73466
561,486,21,13.89438
561,486,22,11.24469
561,486,23,8.140032
561,486,24,8.140032
561,486,25,8.140032
561,486,26,8.140032
561,486,27,8.140032
561,486,28,8.140032
561,486,29,8.140032
561,486,30,8.140032
561,486,31,13.89438
561,486,32,40.84082
561,486,33,47.40812
561,486,34,13.89438
561,486,35,15.3403
561,486,36,17.1221
561,486,37,15.3403
561,486,38,12.69756
561,486,39,12.17327
561,486,40,11.69057
561,486,41,16.1823
561,486,42,15.3403
561,486,43,11.24469
561,486,44,10.09015
561,486,45,9.75625
561,486,46,9.75625
561,486,47,10.09015
561,486,48,10.09015
561,486,49,15.3403
561,486,50,81.40031
561,486,51,47.40812
561,486,52,81.40031
561,486,53,31.9805
561,486,54,20.73466
561,486,55,18.1778
561,486,56,20.73466
561,486,57,12.69756
561,486,58,10.83156
561,562,0,8.223156
561,562,1,6.092558
561,562,2,5.010679
561,562,3,5.010679
561,562,4,5.608202
561,562,5,15.40706
561,562,6,9.96568
561,562,7,8.223156
561,562,8,7.770272
561,562,9,7.364669
561,562,10,5.393798
561,562,11,4.83883
561,562,12,3.90204
561,562,13,3.90204
561,562,14,3.90204
561,562,15,3.90204
561,562,16,4.678377
561,562,17,4.255088
561,562,18,3.90204
561,562,19,6.092558
561,562,20,9.96568
561,562,21,6.668487
561,562,22,5.393798
561,562,23,3.90204
561,562,24,3.90204
561,562,25,3.90204
561,562,26,3.90204
561,562,27,3.90204
561,562,28,3.90204
561,562,29,3.90204
561,562,30,3.90204
561,562,31,6.668487
561,562,32,19.71232
561,562,33,22.91376
561,562,34,6.668487
561,562,35,7.364669
561,562,36,8.223156
561,562,37,7.364669
561,562,38,6.092558
561,562,39,5.840354
561,562,40,5.608202
561,562,41,7.770272
561,562,42,7.364669
561,562,43,5.393798
561,562,44,4.83883
561,562,45,4.678377
561,562,46,4.678377
561,562,47,4.83883
561,562,48,4.83883
561,562,49,7.364669
561,562,50,39.0204
561,562,51,22.91376
561,562,52,39.0204
561,562,53,15.40706
561,562,54,9.96568
561,562,55,8.7321
561,562,56,9.96568
561,562,57,6.092558
561,562,58,5.195185
561,732,0,22.38654
561,732,1,16.58813
561,732,2,13.6433
561,732,3,13.6433
561,732,4,15.26978
561,732,5,41.92777
561,732,6,27.12783
561,732,7,22.38654
561,732,8,21.15413
561,732,9,20.05033
561,732,10,14.68618
561,732,11,13.17551
561,732,12,10.62528
561,732,13,10.62528
561,732,14,10.62528
561,732,15,10.62528
561,732,16,12.73872
561,732,17,11.58641
561,732,18,10.62528
561,732,19,16.58813
561,732,20,27.12783
561,732,21,18.15565
561,732,22,14.68618
561,732,23,10.62528
561,732,24,10.62528
561,732,25,10.62528
561,732,26,10.62528
561,732,27,10.62528
561,732,28,10.62528
561,732,29,10.62528
561,732,30,10.62528
561,732,31,18.15565
561,732,32,53.63151
561,732,33,62.33108
561,732,34,18.15565
561,732,35,20.05033
561,732,36,22.38654
561,732,37,20.05033
561,732,38,16.58813
561,732,39,15.90168
561,732,40,15.26978
561,732,41,21.15413
561,732,42,20.05033
561,732,43,14.68618
561,732,44,13.17551
561,732,45,12.73872
561,732,46,12.73872
561,732,47,13.17551
561,732,48,13.17551
561,732,49,20.05033
561,732,50,63.75168
561,732,51,62.33108
561,732,52,63.75168
561,732,53,41.92777
561,732,54,27.12783
561,732,55,23.77143
561,732,56,27.12783
561,732,57,16.58813
561,732,58,14.14555
562,485,0,15.69868
562,485,1,11.6398
562,485,2,9.576469
562,485,3,9.576469
562,485,4,10.71624
562,485,5,29.34025
562,485,6,19.01382
562,485,7,15.69868
562,485,8,14.83642
562,485,9,14.06395
562,485,10,10.30732
562,485,11,9.24858
562,485,12,7.460495
562,485,13,7.460495
562,485,14,7.460495
562,485,15,7.460495
562,485,16,8.9424
562,485,17,8.134507
562,485,18,7.460495
562,485,19,11.6398
562,485,20,19.01382
562,485,21,12.73756
562,485,22,10.30732
562,485,23,7.460495
562,485,24,7.460495
562,485,25,7.460495
562,485,26,7.460495
562,485,27,7.460495
562,485,28,7.460495
562,485,29,7.460495
562,485,30,7.460495
562,485,31,12.73756
562,485,32,37.4831
562,485,33,43.52254
562,485,34,12.73756
562,485,35,14.06395
562,485,36,15.69868
562,485,37,14.06395
562,485,38,11.6398
562,485,39,11.15894
562,485,40,10.71624
562,485,41,14.83642
562,485,42,14.06395
562,485,43,10.30732
562,485,44,9.24858
562,485,45,8.9424
562,485,46,8.9424
562,485,47,9.24858
562,485,48,9.24858
562,485,49,14.06395
562,485,50,74.60496
562,485,51,43.52254
562,485,52,74.60496
562,485,53,29.34025
562,485,54,19.01382
562,485,55,16.66736
562,485,56,19.01382
562,485,57,11.6398
562,485,58,9.928463
562,561,0,8.223156
562,561,1,6.092558
562,561,2,5.010679
562,561,3,5.010679
562,561,4,5.608202
562,561,5,15.40706
562,561,6,9.96568
562,561,7,8.223156
562,561,8,7.770272
562,561,9,7.364669
562,561,10,5.393798
562,561,11,4.83883
562,561,12,3.90204
562,561,13,3.90204
562,561,14,3.90204
562,561,15,3.90204
562,561,16,4.678377
562,561,17,4.255088
562,561,18,3.90204
562,561,19,6.092558
562,561,20,9.96568
562,561,21,6.668487
562,561,22,5.393798
562,561,23,3.90204
562,561,24,3.90204
562,561,25,3.90204
562,561,26,3.90204
562,561,27,3.90204
