stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,platform_code,vehicle_type
NSR:Quay:67024,,Ålesund sjukehus,,62.464157,6.315859,,,0,NSR:StopPlace:38782,2,,,700
NSR:Quay:69683,,Myklebust vest,,62.491165,6.290821,,,0,NSR:StopPlace:40593,2,,,700
NSR:Quay:68355,,Gamlem grendahus,,62.569893,6.273824,,,0,NSR:StopPlace:39670,2,,,700
NSR:Quay:68354,,Sperre øst,,62.49496,6.31481,,,0,NSR:StopPlace:39669,2,,,700
NSR:Quay:69684,,Myklebust øst gamlevegen,,62.492737,6.294542,,,0,NSR:StopPlace:40595,2,,,700
NSR:Quay:67023,,Haugen,,63.21901,8.58337,,,0,NSR:StopPlace:38783,2,,,700
NSR:Quay:67026,,Iverbakken byggefelt,,62.62235,6.850204,,,0,NSR:StopPlace:38784,2,,,700
NSR:Quay:68356,,Gamlem grendahus,,62.56998,6.274186,,,0,NSR:StopPlace:39670,2,,,700
NSR:Quay:67025,,Iverbakken byggefelt,,62.622387,6.850377,,,0,NSR:StopPlace:38784,2,,,700
NSR:Quay:69687,,Berg vest,,62.504917,6.666896,,,0,NSR:StopPlace:40596,2,,,700
NSR:Quay:67028,,Ålmo,,63.201805,8.413324,,,0,NSR:StopPlace:38786,2,,,700
NSR:Quay:68358,,Sperre øst gamlevegen,,62.49539,6.312849,,,0,NSR:StopPlace:39672,2,,,700
NSR:Quay:67027,,Haugenkrysset,,62.91076,8.634162,,,0,NSR:StopPlace:38785,2,,,700
NSR:Quay:103696,,Mosmarka Mostuna,,62.199417,6.155096,,,0,NSR:StopPlace:60756,2,,,700
NSR:Quay:69681,,Myklebust vest,,62.49155,6.288417,,,0,NSR:StopPlace:40593,2,,,700
NSR:Quay:67020,,Haugen,,63.10167,9.406331,,,0,NSR:StopPlace:38779,2,,,700
NSR:Quay:68351,,Gamlem bedehus,,62.56213,6.279771,,,0,NSR:StopPlace:39667,2,,,700
NSR:Quay:69680,,Berg,,62.289505,6.05134,,,0,NSR:StopPlace:40592,2,,,700
NSR:Quay:68350,,Gamlem bedehus,,62.562294,6.279483,,,0,NSR:StopPlace:39667,2,,,700
NSR:Quay:67019,,Haugen,,63.10174,9.406887,,,0,NSR:StopPlace:38779,2,,,700
NSR:Quay:68349,,Sperre vest gamlevegen,,62.493427,6.300539,,,0,NSR:StopPlace:39666,2,,,700
NSR:Quay:67018,,Fiksdal skule,,62.616806,6.857585,,,0,NSR:StopPlace:38778,2,,,700
NSR:Quay:67011,,Ålesund rutebilstasjon,,62.470486,6.154581,,,0,NSR:StopPlace:38775,2,,7,700
NSR:Quay:68342,,Sperre gamlevegen,,62.494457,6.307417,,,0,NSR:StopPlace:39662,2,,,700
NSR:Quay:69674,,Myklebust skule,,62.731937,6.448825,,,0,NSR:StopPlace:40588,2,,,700
NSR:Quay:68341,,Gamlem kryss gamlevegen,,62.56719,6.274494,,,0,NSR:StopPlace:39661,2,,,700
NSR:Quay:67013,,Hauge skule,,62.198544,5.417996,,,0,NSR:StopPlace:38776,2,,,700
NSR:Quay:68344,,Meisingset,,62.852142,8.289421,,,0,NSR:StopPlace:39663,2,,,700
NSR:Quay:67012,,Hauge skule,,62.198566,5.417743,,,0,NSR:StopPlace:38776,2,,,700
NSR:Quay:68343,,Meisingset,,62.852257,8.289104,,,0,NSR:StopPlace:39663,2,,,700
NSR:Quay:69673,,Myklebust skule,,62.731873,6.448616,,,0,NSR:StopPlace:40588,2,,,700
NSR:Quay:67015,,Ålesund rutebilstasjon,,62.470413,6.154275,,,0,NSR:StopPlace:38775,2,,4,700
NSR:Quay:68346,,Sperre vest,,62.492733,6.303068,,,0,NSR:StopPlace:39664,2,,,700
NSR:Quay:69679,,Berg,,62.289238,6.050267,,,0,NSR:StopPlace:40592,2,,,700
NSR:Quay:68345,,Sperre vest,,62.49299,6.304365,,,0,NSR:StopPlace:39664,2,,,700
NSR:Quay:69676,,Myklebust Verft,,62.22136,5.649623,,,0,NSR:StopPlace:40590,2,,,700
NSR:Quay:68348,,Sperre vest gamlevegen,,62.49331,6.298607,,,0,NSR:StopPlace:39666,2,,,700
NSR:Quay:69677,,Myklebust Verft,,62.221336,5.649798,,,0,NSR:StopPlace:40590,2,,,700
NSR:Quay:101043,,Jendem Bygdavegen,,62.789436,7.025633,,,0,NSR:StopPlace:59155,2,,,700
NSR:Quay:67008,,Ålesund rutebilstasjon,,62.47045,6.154422,,,0,NSR:StopPlace:38775,2,,6,700
NSR:Quay:68339,,Meisal,,62.790867,8.221802,,,0,NSR:StopPlace:39659,2,,,700
NSR:Quay:67007,,Ålesund rutebilstasjon,,62.470314,6.153865,,,0,NSR:StopPlace:38775,2,,1,700
NSR:Quay:69669,,Myklebust,,62.328537,5.63523,,,0,NSR:StopPlace:40585,2,,,700
NSR:Quay:67009,,Ålesund rutebilstasjon,,62.47055,6.15412,,,0,NSR:StopPlace:38775,2,,5,700
NSR:Quay:70652,,Bodalen friskole,,63.012787,7.586607,,,0,NSR:StopPlace:41245,2,,,700
NSR:Quay:67088,,Heggebakk,,62.45192,6.583729,,,0,NSR:StopPlace:38823,2,,,700
NSR:Quay:67089,,Furset,,62.852993,7.600841,,,0,NSR:StopPlace:38824,2,,,700
NSR:Quay:70650,,Bodalen friskole,,63.012848,7.586339,,,0,NSR:StopPlace:41245,2,,,700
NSR:Quay:70651,,Trøbakkvegen,,62.890297,8.544024,,,0,NSR:StopPlace:41246,2,,,700
NSR:Quay:67080,,Havåg,,62.252914,5.87525,,,0,NSR:StopPlace:38818,2,,,700
NSR:Quay:67082,,Åmot,,63.02214,9.089006,,,0,NSR:StopPlace:38819,2,,,700
NSR:Quay:67081,,Havåg,,62.25322,5.874428,,,0,NSR:StopPlace:38818,2,,,700
NSR:Quay:70656,,Peter Solemdals veg,,62.74175,7.146487,,,0,NSR:StopPlace:41251,2,,,700
NSR:Quay:70657,,Bårset,,63.220573,8.385352,,,0,NSR:StopPlace:41252,2,,,700
NSR:Quay:67083,,Åmot,,63.022175,9.088947,,,0,NSR:StopPlace:38819,2,,,700
NSR:Quay:67086,,Åmås,,62.181057,6.196437,,,0,NSR:StopPlace:38820,2,,,700
NSR:Quay:67085,,Åmås,,62.180798,6.196518,,,0,NSR:StopPlace:38820,2,,,700
NSR:Quay:70663,,Båtnes,,62.398445,6.215171,,,0,NSR:StopPlace:41256,2,,,700
NSR:Quay:67077,,Åmelfot,,62.00905,5.844496,,,0,NSR:StopPlace:38816,2,,,700
NSR:Quay:70664,,Pilskog nord,,62.353153,6.07188,,,0,NSR:StopPlace:41257,2,,,700
NSR:Quay:70665,,Pilskog nord,,62.35324,6.072079,,,0,NSR:StopPlace:41257,2,,,700
NSR:Quay:67078,,Åmelfot,,62.009014,5.844614,,,0,NSR:StopPlace:38816,2,,,700
NSR:Quay:70666,,Cap Clara,,62.73456,7.09403,,,0,NSR:StopPlace:41258,2,,,700
NSR:Quay:70660,,Pilotveien,,63.11752,7.823928,,,0,NSR:StopPlace:41254,2,,,700
NSR:Quay:70661,,Pilotveien,,63.117527,7.82367,,,0,NSR:StopPlace:41254,2,,,700
NSR:Quay:70662,,Bårset,,63.220448,8.385371,,,0,NSR:StopPlace:41252,2,,,700
NSR:Quay:67071,,Havgapet,,63.125782,7.706951,,,0,NSR:StopPlace:38812,2,,,700
NSR:Quay:70667,,Cap Clara,,62.734776,7.095568,,,0,NSR:StopPlace:41258,2,,,700
NSR:Quay:67073,,Fiksdalstranda sør,,62.60047,6.894906,,,0,NSR:StopPlace:38813,2,,,700
NSR:Quay:70668,,Pilskog sør,,62.350994,6.068122,,,0,NSR:StopPlace:41259,2,,,700
NSR:Quay:67072,,Fiksdalstranda sør,,62.599976,6.895993,,,0,NSR:StopPlace:38813,2,,,700
NSR:Quay:70669,,Pilskog sør,,62.351044,6.068332,,,0,NSR:StopPlace:41259,2,,,700
NSR:Quay:67075,,Åmbø,,62.179134,6.19919,,,0,NSR:StopPlace:38814,2,,,700
NSR:Quay:67074,,Åmbø,,62.179256,6.19939,,,0,NSR:StopPlace:38814,2,,,700
NSR:Quay:70674,,Cecilienfryd,,62.73929,7.134368,,,0,NSR:StopPlace:41264,2,,,700
NSR:Quay:67066,,Hålå,,62.609406,6.882871,,,0,NSR:StopPlace:38809,2,,,700
NSR:Quay:68397,,Storvikkrysset,,62.664024,6.590848,,,0,NSR:StopPlace:39700,2,,,700
NSR:Quay:67065,,Haukåsen,,63.033524,7.607791,,,0,NSR:StopPlace:38808,2,,,700
NSR:Quay:70675,,Hyllbakkan,,62.91792,8.658793,,,0,NSR:StopPlace:41265,2,,,700
NSR:Quay:67068,,Åmbakk,,62.166496,6.22272,,,0,NSR:StopPlace:38810,2,,,700
NSR:Quay:70677,,Clausens gate,,63.11295,7.722766,,,0,NSR:StopPlace:41267,2,,,700
NSR:Quay:67067,,Hålå,,62.608425,6.882921,,,0,NSR:StopPlace:38809,2,,,700
NSR:Quay:68398,,Storvikkrysset,,62.66403,6.590574,,,0,NSR:StopPlace:39700,2,,,700
NSR:Quay:67069,,Åmbakk,,62.16693,6.222411,,,0,NSR:StopPlace:38810,2,,,700
NSR:Quay:70671,,Rådhusplassen,,63.111717,7.732947,,,0,NSR:StopPlace:58959,2,,,700
NSR:Quay:70672,,Carolus,,62.735367,7.149412,,,0,NSR:StopPlace:41262,2,,,700
NSR:Quay:70673,,Kirkelandet Sundbåtkai,,63.11166,7.733564,,,0,NSR:StopPlace:41263,2,,,1000
NSR:Quay:67060,,Haukeland,,62.159157,5.68133,,,0,NSR:StopPlace:38805,2,,,700
NSR:Quay:68391,,Gangstadkrysset,,62.660194,6.596392,,,0,NSR:StopPlace:39696,2,,,700
NSR:Quay:68390,,Jogarden,,62.50888,6.129555,,,0,NSR:StopPlace:39695,2,,,700
NSR:Quay:67062,,Åm kryss Haugen,,62.170425,6.215347,,,0,NSR:StopPlace:38807,2,,,700
NSR:Quay:68393,,St. Olavs plass,,62.472572,6.155886,,,0,NSR:StopPlace:39697,2,,,700
NSR:Quay:70678,,Pollen,,62.924026,8.675484,,,0,NSR:StopPlace:41268,2,,,700
NSR:Quay:70679,,Cuba,,62.474087,6.18744,,,0,NSR:StopPlace:41269,2,,,700
NSR:Quay:67061,,Lia,,62.604794,6.887896,,,0,NSR:StopPlace:38806,2,,,700
NSR:Quay:68392,,Gangstadkrysset,,62.66039,6.596649,,,0,NSR:StopPlace:39696,2,,,700
NSR:Quay:67064,,Åm kryss Haugen,,62.170063,6.215553,,,0,NSR:StopPlace:38807,2,,,700
NSR:Quay:68395,,Jordalsgrenda,,62.766,8.329453,,,0,NSR:StopPlace:39698,2,,,700
NSR:Quay:67063,,Haukåsen,,63.033585,7.607531,,,0,NSR:StopPlace:38808,2,,,700
NSR:Quay:68394,,Jordalsgrenda,,62.765717,8.330322,,,0,NSR:StopPlace:39698,2,,,700
NSR:Quay:70680,,Pollen,,62.92368,8.674747,,,0,NSR:StopPlace:41268,2,,,700
NSR:Quay:67055,,Åm,,62.175907,6.206099,,,0,NSR:StopPlace:38803,2,,,700
NSR:Quay:70685,,Porten,,62.460995,6.362922,,,0,NSR:StopPlace:41275,2,,,700
NSR:Quay:68386,,Jernspurvbakken,,62.75489,7.234241,,,0,NSR:StopPlace:39693,2,,,700
NSR:Quay:67054,,Åm,,62.175488,6.206714,,,0,NSR:StopPlace:38803,2,,,700
NSR:Quay:70686,,Porten,,62.461124,6.362639,,,0,NSR:StopPlace:41275,2,,,700
NSR:Quay:68385,,St. Hanshaugen,,63.119198,7.723164,,,0,NSR:StopPlace:39692,2,,,700
NSR:Quay:67057,,Åm midtre,,62.17319,6.21173,,,0,NSR:StopPlace:38804,2,,,700
NSR:Quay:70687,,Dalane skule,,62.16007,6.229307,,,0,NSR:StopPlace:41276,2,,,700
NSR:Quay:68388,,St. Hanshaugen,,63.12078,7.722817,,,0,NSR:StopPlace:39692,2,,,700
NSR:Quay:67056,,Åm midtre,,62.172314,6.212329,,,0,NSR:StopPlace:38804,2,,,700
NSR:Quay:70688,,Portveien,,63.094116,7.65618,,,0,NSR:StopPlace:41277,2,,,700
NSR:Quay:68387,,Jernspurvbakken,,62.754883,7.234358,,,0,NSR:StopPlace:39693,2,,,700
NSR:Quay:70681,,Kirkebakken,,62.73757,7.158153,,,0,NSR:StopPlace:41271,2,,,700
NSR:Quay:67059,,Lia,,62.604137,6.88917,,,0,NSR:StopPlace:38806,2,,,700
NSR:Quay:67058,,Haukeland,,62.15912,5.680853,,,0,NSR:StopPlace:38805,2,,,700
NSR:Quay:68389,,Jogarden,,62.509075,6.129089,,,0,NSR:StopPlace:39695,2,,,700
NSR:Quay:70683,,Dalane skule,,62.1601,6.229452,,,0,NSR:StopPlace:41276,2,,,700
NSR:Quay:103667,,Lillekollen,,62.737614,7.13033,,,0,NSR:StopPlace:60741,2,,,700
NSR:Quay:70689,,Dale,,62.065117,5.925709,,,0,NSR:StopPlace:41278,2,,,700
NSR:Quay:67053,,Haukabøen,,62.728554,7.024099,,,0,NSR:StopPlace:38802,2,,,700
NSR:Quay:67052,,Haukabøen,,62.728657,7.023954,,,0,NSR:StopPlace:38802,2,,,700
NSR:Quay:68383,,Sporsheim,,62.836327,6.887734,,,0,NSR:StopPlace:39690,2,,,700
NSR:Quay:70690,,Dale,,62.065144,5.925668,,,0,NSR:StopPlace:41278,2,,,700
NSR:Quay:70691,,Holten,,62.671844,8.571283,,,0,NSR:StopPlace:41279,2,,,700
NSR:Quay:71026,,Slyngstad,,62.5433,6.517332,,,0,NSR:StopPlace:41511,2,,,700
NSR:Quay:71027,,Ringstad sør,,62.591183,6.46919,,,0,NSR:StopPlace:41512,2,,,700
NSR:Quay:71028,,Ringstad sør,,62.591198,6.468994,,,0,NSR:StopPlace:41512,2,,,700
NSR:Quay:71029,,Slyngstad barnehage,,62.53936,6.500818,,,0,NSR:StopPlace:41513,2,,,700
NSR:Quay:71022,,Ringstad,,62.308693,6.937963,,,0,NSR:StopPlace:41509,2,,,700
NSR:Quay:71023,,Ringstad nord,,62.597588,6.469716,,,0,NSR:StopPlace:41510,2,,,700
NSR:Quay:71024,,Slyngstad,,62.543217,6.51835,,,0,NSR:StopPlace:41511,2,,,700
NSR:Quay:71025,,Ringstad nord,,62.59755,6.469486,,,0,NSR:StopPlace:41510,2,,,700
NSR:Quay:102302,,Åram hurtigbåtkai,,62.198162,5.496165,,,0,NSR:StopPlace:60020,2,,,1000
NSR:Quay:102303,,Voksa hurtigbåtkai,,62.215603,5.475016,,,0,NSR:StopPlace:60021,2,,,1000
NSR:Quay:102301,,Larsnes hurtigbåtkai,,62.20706,5.569285,,,0,NSR:StopPlace:60019,2,,,1000
NSR:Quay:102304,,Kvamsøya hurtigbåtkai,,62.19745,5.420954,,,0,NSR:StopPlace:60022,2,,,1000
NSR:Quay:102305,,Urke hurtigbåtkai,,62.20886,6.573139,,,0,NSR:StopPlace:60023,2,,,1000
NSR:Quay:71030,,Ringstad skule,,62.307854,6.936505,,,0,NSR:StopPlace:41514,2,,,700
NSR:Quay:71031,,Ringstadkrysset vest,,62.30743,6.923086,,,0,NSR:StopPlace:41515,2,,,700
NSR:Quay:72362,,Vognillan,,62.61562,9.576574,,,0,NSR:StopPlace:42260,2,,,700
NSR:Quay:71032,,Ringstadkrysset vest,,62.307377,6.923225,,,0,NSR:StopPlace:41515,2,,,700
NSR:Quay:71037,,Slyngstadelva,,62.543427,6.522398,,,0,NSR:StopPlace:41518,2,,,700
NSR:Quay:71038,,Slyngstadelva,,62.54355,6.52229,,,0,NSR:StopPlace:41518,2,,,700
NSR:Quay:71033,,Slyngstad byggefelt,,62.543217,6.53459,,,0,NSR:StopPlace:41516,2,,,700
NSR:Quay:72364,,Vognillan,,62.61572,9.575973,,,0,NSR:StopPlace:42260,2,,,700
NSR:Quay:71034,,Slyngstad byggefelt,,62.543133,6.532866,,,0,NSR:StopPlace:41516,2,,,700
NSR:Quay:71035,,Slyngstad vest,,62.541824,6.509995,,,0,NSR:StopPlace:41517,2,,,700
NSR:Quay:71036,,Slyngstad vest,,62.542244,6.512269,,,0,NSR:StopPlace:41517,2,,,700
NSR:Quay:71043,,Slåttelid,,62.067036,6.278318,,,0,NSR:StopPlace:41522,2,,,700
NSR:Quay:71048,,Smedneskrysset,,63.001278,7.408658,,,0,NSR:StopPlace:41526,2,,,700
NSR:Quay:71049,,Smedneskrysset,,63.00137,7.408288,,,0,NSR:StopPlace:41526,2,,,700
NSR:Quay:71044,,Slåttelid,,62.066948,6.278383,,,0,NSR:StopPlace:41522,2,,,700
NSR:Quay:71047,,Smalebakken,,62.15128,6.081684,,,0,NSR:StopPlace:41525,2,,,700
NSR:Quay:104943,,Måseide skule,,62.42194,6.26983,,,0,NSR:StopPlace:39641,2,,,700
NSR:Quay:100581,,Handlaren,,62.852226,8.520273,,,0,NSR:StopPlace:38624,2,,,700
NSR:Quay:100580,,Skateflukaia,,62.474525,6.155721,,,0,NSR:StopPlace:40841,2,,,700
NSR:Quay:100582,,Brekkan,,62.828163,8.527665,,,0,NSR:StopPlace:41014,2,,,700
NSR:Quay:103617,,Wergelandsveien,,63.110703,7.723456,,,0,NSR:StopPlace:60720,2,,,700
NSR:Quay:103616,,Kristiansund stadion,,63.12576,7.719038,,,0,NSR:StopPlace:60719,2,,,700
NSR:Quay:103615,,Sødalen,,63.077393,7.784554,,,0,NSR:StopPlace:60718,2,,,700
NSR:Quay:104945,,Vikebukt,,62.614838,7.147457,,,0,NSR:StopPlace:61273,2,,,700
NSR:Quay:71051,,Smevåg,,63.07707,7.653911,,,0,NSR:StopPlace:41527,2,,,700
NSR:Quay:71052,,Smia,,62.585445,7.736234,,,0,NSR:StopPlace:41528,2,,,700
NSR:Quay:71053,,Smia,,62.5855,7.736226,,,0,NSR:StopPlace:41528,2,,,700
NSR:Quay:71050,,Smevåg,,63.077194,7.654365,,,0,NSR:StopPlace:41527,2,,,700
NSR:Quay:71059,,Naustvollveien,,63.0548,7.633581,,,0,NSR:StopPlace:41532,2,,,700
NSR:Quay:71055,,Leirelva,,63.200287,8.028407,,,0,NSR:StopPlace:41530,2,,,700
NSR:Quay:71056,,Leirelva,,63.199883,8.025652,,,0,NSR:StopPlace:41530,2,,,700
NSR:Quay:71057,,Smiset,,62.802128,8.505145,,,0,NSR:StopPlace:41531,2,,,700
NSR:Quay:71058,,Naustvollveien,,63.055172,7.634098,,,0,NSR:StopPlace:41532,2,,,700
NSR:Quay:100592,,Ramslia,,62.950317,8.151748,,,0,NSR:StopPlace:41319,2,,,700
NSR:Quay:100591,,Kjærvik,,63.00795,8.009409,,,0,NSR:StopPlace:39861,2,,,700
NSR:Quay:100594,,Sykkylven bensinstasjon,,62.381756,6.576669,,,0,NSR:StopPlace:39726,2,,,700
NSR:Quay:71062,,Småge,,62.810123,6.820522,,,0,NSR:StopPlace:41535,2,,,700
NSR:Quay:71063,,Småge ferjekai,,62.80671,6.76759,,,0,NSR:StopPlace:41536,2,,,700
NSR:Quay:71064,,Småge ferjekai,,62.80656,6.76741,,,0,NSR:StopPlace:58742,2,,,1000
NSR:Quay:71065,,Smågesjø,,62.80882,6.810225,,,0,NSR:StopPlace:41537,2,,,700
NSR:Quay:62110,,Espe,,61.997444,6.583047,,,0,NSR:StopPlace:35789,2,,,700
NSR:Quay:62107,,Espeli møbelfabrikk,,61.99756,6.580938,,,0,NSR:StopPlace:35787,2,,,700
NSR:Quay:62106,,Espeli møbelfabrikk,,61.997597,6.581049,,,0,NSR:StopPlace:35787,2,,,700
NSR:Quay:100567,,Glamox sør,,62.738003,7.190082,,,0,NSR:StopPlace:58731,2,,,700
NSR:Quay:62101,,Kroken,,61.997032,6.573092,,,0,NSR:StopPlace:35784,2,,,700
NSR:Quay:62109,,Espe,,61.997536,6.583232,,,0,NSR:StopPlace:35789,2,,,700
NSR:Quay:62100,,Kroken,,61.996937,6.573081,,,0,NSR:StopPlace:35784,2,,,700
NSR:Quay:100576,,Aune,,63.044357,9.14306,,,0,NSR:StopPlace:40454,2,,,700
NSR:Quay:100579,,Skateflukaia,,62.474483,6.155678,,,0,NSR:StopPlace:40841,2,,,700
NSR:Quay:71004,,Rindal,,63.055058,9.2116,,,0,NSR:StopPlace:41497,2,,,700
NSR:Quay:72335,,Vinje kirke,,63.207195,9.001459,,,0,NSR:StopPlace:42245,2,,,700
NSR:Quay:71005,,Rindal rutebilstasjon,,63.0569,9.213634,,,0,NSR:StopPlace:41498,2,,,700
NSR:Quay:71006,,Slinningsodden,,62.461765,6.16524,,,0,NSR:StopPlace:41499,2,,,700
NSR:Quay:72338,,Vinjeøra,,63.20277,8.983206,,,0,NSR:StopPlace:42248,2,,,700
NSR:Quay:71007,,Slinningsodden,,62.46162,6.16506,,,0,NSR:StopPlace:41499,2,,,700
NSR:Quay:71000,,Riksheimgjerdet sør,,62.339367,6.578661,,,0,NSR:StopPlace:41494,2,,,700
NSR:Quay:72332,,Vinje kirke,,63.207283,9.001324,,,0,NSR:StopPlace:42245,2,,,700
NSR:Quay:71002,,Slinningen syd,,62.460407,6.160109,,,0,NSR:StopPlace:41496,2,,,700
NSR:Quay:71003,,Slinningen syd,,62.46036,6.160132,,,0,NSR:StopPlace:41496,2,,,700
NSR:Quay:72339,,Vinjeøra,,63.202892,8.983254,,,0,NSR:StopPlace:42248,2,,,700
NSR:Quay:71009,,Rindalsskogen,,63.09808,9.323713,,,0,NSR:StopPlace:41501,2,,,700
NSR:Quay:101879,,Digernesskiftet E39,,62.48994,6.607085,,,0,NSR:StopPlace:60163,2,,,
NSR:Quay:101878,,Digernesskiftet E39,,62.48955,6.602805,,,0,NSR:StopPlace:60163,2,,,
NSR:Quay:71010,,Rindalsskogen,,63.09813,9.32335,,,0,NSR:StopPlace:41501,2,,,700
NSR:Quay:104909,,Torghallen,,62.470665,6.15016,,,0,NSR:StopPlace:61262,2,,,700
NSR:Quay:104908,,Torghallen,,62.47062,6.150464,,,0,NSR:StopPlace:61262,2,,,700
NSR:Quay:71015,,Ringdal,,62.089268,6.854899,,,0,NSR:StopPlace:41504,2,,,700
NSR:Quay:71018,,Slotsvik øst,,62.49341,6.273587,,,0,NSR:StopPlace:41507,2,,,700
NSR:Quay:71011,,Rindarøy,,62.845676,6.774761,,,0,NSR:StopPlace:41502,2,,,700
NSR:Quay:71012,,Slotsvik vest,,62.49372,6.262081,,,0,NSR:StopPlace:41503,2,,,700
NSR:Quay:71013,,Slotsvik vest,,62.493958,6.260836,,,0,NSR:StopPlace:41503,2,,,700
NSR:Quay:71014,,Ringdal,,62.08916,6.854849,,,0,NSR:StopPlace:41504,2,,,700
NSR:Quay:104910,,Aspegata,,62.47007,6.144885,,,0,NSR:StopPlace:61263,2,,,700
NSR:Quay:71019,,Slotsvik øst,,62.49368,6.271503,,,0,NSR:StopPlace:41507,2,,,700
NSR:Quay:104913,,Skutvika,,62.470722,6.137058,,,0,NSR:StopPlace:61264,2,,,700
NSR:Quay:104912,,Skutvika,,62.470623,6.136827,,,0,NSR:StopPlace:61264,2,,,700
NSR:Quay:104911,,Aspegata,,62.46996,6.144504,,,0,NSR:StopPlace:61263,2,,,700
NSR:Quay:100557,,Trøbakkvegen,,62.890167,8.544169,,,0,NSR:StopPlace:41246,2,,,700
NSR:Quay:71021,,Ringstad,,62.308624,6.93612,,,0,NSR:StopPlace:41509,2,,,700
NSR:Quay:67840,,Lillebostadhaugen,,62.73072,7.317847,,,0,NSR:StopPlace:39336,2,,,700
NSR:Quay:66510,,Gudmunset,,62.45554,6.593617,,,0,NSR:StopPlace:38433,2,,,700
NSR:Quay:67842,,Torvhaugan,,63.121887,7.794097,,,0,NSR:StopPlace:39338,2,,,700
NSR:Quay:66511,,Ytre Liadal,,62.245502,5.992655,,,0,NSR:StopPlace:38434,2,,,700
NSR:Quay:62155,,Indre Haugen aust,,62.001602,6.642853,,,0,NSR:StopPlace:35814,2,,,700
NSR:Quay:101852,,Klettkrysset,Ligger i retning mot Orkanger,63.323517,10.300629,,,0,NSR:StopPlace:59821,2,,2,700
NSR:Quay:100521,,Sølsnes ferjekai,,62.6849,7.464277,,,0,NSR:StopPlace:39068,2,,,700
NSR:Quay:62150,,Raftevoll,,62.00235,6.64929,,,0,NSR:StopPlace:35810,2,,,700
NSR:Quay:62149,,Raftevoll,,62.002434,6.649532,,,0,NSR:StopPlace:35810,2,,,700
NSR:Quay:101855,,Klettkrysset,Ligger i retning mot Melhus,63.322136,10.301544,,,0,NSR:StopPlace:59821,2,,4,700
NSR:Quay:100522,,Seivika ferjekai,,63.111774,7.869054,,,0,NSR:StopPlace:37982,2,,,700
NSR:Quay:101853,,Klettkrysset,Ligger i E39 retning fra Orkanger mot Trondheim,63.323193,10.301244,,,0,NSR:StopPlace:59821,2,,1,700
NSR:Quay:101854,,Klettkrysset,Ligger i retning fra Melhus mot Trondheim,63.322464,10.302161,,,0,NSR:StopPlace:59821,2,,3,700
NSR:Quay:62145,,Indre Haugen,,62.000587,6.639188,,,0,NSR:StopPlace:35808,2,,,700
NSR:Quay:66501,,Grøvik,,62.24827,5.98635,,,0,NSR:StopPlace:38427,2,,,700
NSR:Quay:67833,,Lille fale,,62.622925,8.889192,,,0,NSR:StopPlace:39330,2,,,700
NSR:Quay:66502,,Grøvik,,62.248077,5.986272,,,0,NSR:StopPlace:38427,2,,,700
NSR:Quay:67832,,Frikirka,,62.44296,6.224599,,,0,NSR:StopPlace:39329,2,,,700
NSR:Quay:66503,,Ytre Hoem,,62.81651,7.043695,,,0,NSR:StopPlace:38428,2,,,700
NSR:Quay:67834,,Lille Mork,,62.97244,7.412198,,,0,NSR:StopPlace:39331,2,,,700
NSR:Quay:66504,,Elnesvågen Hatlen,,62.85378,7.145855,,,0,NSR:StopPlace:38429,2,,,700
NSR:Quay:66505,,Elnesvågen Hatlen,,62.853657,7.145922,,,0,NSR:StopPlace:38429,2,,,700
NSR:Quay:74140,,Klettgrenda,,62.61436,9.527375,,,0,NSR:StopPlace:43226,2,,,700
NSR:Quay:67836,,Frisvoll,,62.584,7.502081,,,0,NSR:StopPlace:39333,2,,,700
NSR:Quay:66506,,Ytre Hoem,,62.8164,7.043727,,,0,NSR:StopPlace:38428,2,,,700
NSR:Quay:74141,,Klettgrenda,,62.614326,9.526526,,,0,NSR:StopPlace:43226,2,,,700
NSR:Quay:66507,,Gudbrandsjuvet,,62.33085,7.473486,,,0,NSR:StopPlace:38430,2,,,700
NSR:Quay:67838,,Lille Rånes,,62.948654,7.504044,,,0,NSR:StopPlace:39335,2,,,700
NSR:Quay:66508,,Gudbrandsjuvet,,62.330776,7.470999,,,0,NSR:StopPlace:38430,2,,,700
NSR:Quay:67831,,Torsetsund bru,,63.3186,8.60301,,,0,NSR:StopPlace:39328,2,,,700
NSR:Quay:66500,,Ytre Herje,,62.667366,7.527724,,,0,NSR:StopPlace:38426,2,,,700
NSR:Quay:67830,,Frikirka,,62.443336,6.22596,,,0,NSR:StopPlace:39329,2,,,700
NSR:Quay:62144,,Indre Haugen,,62.000534,6.639211,,,0,NSR:StopPlace:35808,2,,,700
NSR:Quay:62140,,Brendefur aust,,61.99933,6.632313,,,0,NSR:StopPlace:35805,2,,,700
NSR:Quay:67829,,Torsetneset,,63.24877,8.562731,,,0,NSR:StopPlace:39327,2,,,700
NSR:Quay:62139,,Brendefur aust,,61.999367,6.632826,,,0,NSR:StopPlace:35805,2,,,700
NSR:Quay:101866,,Slyngstad aust,,62.54346,6.54051,,,0,NSR:StopPlace:59830,2,,,700
NSR:Quay:62137,,Brendefur,,61.998375,6.625912,,,0,NSR:StopPlace:35803,2,,,700
