id,startId,stopId,name,type,length,maxSpeed,list0,list1
3404,7389962622,7389960669,Tverrvegen,residential,3.141,30,,
3405,7389962622,7389962619,Tverrvegen,residential,33.226,30,6.376133@6.376166@6.376202,62.435298@62.435405@62.435595
3406,7389962622,7389960086,Myrberget,residential,374.494,30,6.376133@6.376193@6.376258@6.376921@6.378679@6.379641@6.37976@6.379866@6.380009@6.380696@6.38079@6.38119@6.382047@6.38221@6.382532@6.383232@6.383325,62.435298@62.435294@62.435289@62.435248@62.435116@62.435008@62.435@62.434996@62.434995@62.435006@62.435004@62.434974@62.434898@62.434888@62.434872@62.434852@62.434854
3407,7389962637,7389960366,Høgtunvegen,residential,135.032,30,6.333279@6.332614@6.332311@6.332188@6.332068@6.332015@6.331963@6.331937@6.331926@6.331928@6.331946@6.331977@6.332048@6.332451@6.332502@6.332546@6.33258@6.33261@6.332625@6.33263,62.466841@62.466839@62.466845@62.466843@62.466831@62.466815@62.466783@62.466754@62.46673@62.466699@62.46667@62.466646@62.466617@62.466529@62.466513@62.46649@62.466465@62.466427@62.466389@62.466368
3408,7389962639,7389960910,Sulavegen,trunk,40.623,70,6.351675@6.351819@6.351986@6.352065@6.352169@6.352383,62.469294@62.469258@62.469229@62.469212@62.469184@62.469133
3409,7389962639,7389961214,nan,trunk,23.804,70,6.351675@6.351747@6.351852@6.351893@6.351939@6.35196,62.469294@62.469313@62.46936@62.469385@62.469425@62.469455
3410,7389962642,7389961618,Ramsvikhøgda,residential,188.817,30,6.38621@6.387039@6.387465@6.387712@6.388065@6.388648@6.388739@6.388905@6.38899@6.389071@6.389222@6.38929@6.389468@6.389566@6.389602@6.389628,62.431603@62.431591@62.431574@62.431557@62.431525@62.43146@62.431453@62.431453@62.431458@62.431468@62.431499@62.431518@62.431595@62.431656@62.431685@62.431705
3411,7389962651,7389961227,Rødsethagen,residential,91.414,30,6.395141@6.394805@6.393978@6.393447,62.470799@62.470742@62.470625@62.470549
3412,7389962652,7389961227,Rødsethagen,residential,118.361,30,6.394293@6.393573@6.393477@6.393369@6.393297@6.393243@6.39319@6.393177@6.39318@6.393193@6.3932@6.393357@6.393447,62.471268@62.471152@62.471134@62.471105@62.471077@62.471045@62.470993@62.470969@62.470934@62.470895@62.470878@62.47068@62.470549
3413,7389962656,7389960328,Retirovegen,residential,339.167,30,6.372776@6.372121@6.371969@6.371664@6.371584@6.370042@6.370004@6.369793@6.369686@6.368209@6.367617@6.367189@6.366886,62.474015@62.47382@62.473781@62.473713@62.473692@62.473335@62.47333@62.473284@62.473257@62.472924@62.472784@62.472694@62.472649
3414,7389962657,7389961614,Østre Olsvikveg,unclassified,379.205,30,6.370981@6.371775@6.371938@6.372042@6.372145@6.372415@6.372583@6.373613@6.374149@6.375864@6.376011@6.37652@6.376867@6.376933@6.377019@6.377048@6.377104@6.377171@6.37722,62.475099@62.475063@62.475065@62.475071@62.475079@62.475111@62.475137@62.475335@62.475431@62.475752@62.475783@62.475951@62.476127@62.476177@62.476253@62.47628@62.476348@62.476439@62.476513
3415,7389962658,7389960328,Holstoppen,residential,517.209,30,6.372359@6.372315@6.372247@6.37221@6.372035@6.371918@6.371797@6.371744@6.371664@6.371088@6.370599@6.370157@6.370059@6.369801@6.369709@6.369683@6.369678@6.369685@6.369707@6.369753@6.369808@6.369885@6.369984@6.370193@6.370318@6.370459@6.370607@6.370792@6.370907@6.370943@6.370939@6.370878@6.370757@6.370609@6.370203@6.369883@6.369582@6.36906@6.368804@6.368646@6.368592@6.368507@6.36831@6.368098@6.367875@6.367756@6.367526@6.367418@6.367284@6.367138@6.36706@6.367008@6.366886,62.47337@62.473277@62.473189@62.47315@62.473019@62.472824@62.472658@62.47263@62.472611@62.472548@62.472498@62.472457@62.472451@62.472452@62.472481@62.472536@62.472566@62.472596@62.472622@62.472651@62.472676@62.472699@62.472721@62.472755@62.472779@62.472807@62.472842@62.472896@62.472945@62.472989@62.473041@62.473084@62.473084@62.473062@62.472983@62.472942@62.472923@62.472906@62.472892@62.472871@62.472864@62.472847@62.472797@62.472727@62.472678@62.472658@62.472637@62.47263@62.472635@62.472646@62.472647@62.472643@62.472649
3416,7389962659,7389962769,Olsvollen,residential,116.561,30,6.378976@6.378344@6.378073@6.377861@6.377654@6.377536@6.377489@6.377389@6.377324@6.377275@6.377217@6.377198@6.377142,62.478372@62.478404@62.478415@62.478417@62.478397@62.47837@62.478349@62.478289@62.478237@62.478185@62.478136@62.478112@62.478049
3417,7389962660,7389961404,Bregnevegen,residential,295.941,30,6.386403@6.386426@6.386472@6.38652@6.386529@6.386564@6.38662@6.386708@6.386897@6.38886@6.389094@6.389185@6.38923@6.389231@6.389135@6.388975@6.388649@6.388261@6.387754,62.467959@62.467954@62.467957@62.467974@62.467984@62.468079@62.468288@62.468342@62.468403@62.46888@62.468943@62.468987@62.46904@62.469088@62.4692@62.46926@62.469246@62.469196@62.469149
3418,7389962661,7389961404,Bregnevegen,residential,62.978,30,6.386559@6.386721@6.386902@6.387036@6.387498@6.387754,62.469028@62.469035@62.469052@62.469069@62.469115@62.469149
3419,7389962668,7389962670,nan,trunk,2.994,50,,
3420,7389962670,7389963073,nan,trunk,15.895,50,6.353032@6.352947@6.352883@6.352819@6.352758,62.467724@62.467731@62.467727@62.467713@62.467684
3421,7389962670,7389963072,Moa,trunk,39.699,50,6.353032@6.352935@6.35281@6.352807@6.352669,62.467724@62.467794@62.46794@62.467942@62.468037
3422,7389962671,7389962675,nan,trunk,2.965,50,6.353142@6.353156@6.353167,62.467567@62.467579@62.467591
3423,7389962674,7389960674,nan,trunk,14.95,50,6.353592@6.353586@6.353607@6.353639@6.353697,62.466305@62.466277@62.466236@62.466212@62.466188
3424,7389962674,7389962547,nan,trunk,341.904,50,6.353592@6.353448@6.353336@6.352954@6.352634@6.352028@6.3515158@6.349551@6.349138@6.348008@6.347765@6.347382@6.347165,62.466305@62.466283@62.466262@62.466196@62.46615@62.466078@62.466011@62.465772@62.465719@62.465585@62.465563@62.465539@62.465539
3425,7389962675,7389962668,nan,trunk,14.999,50,6.353167@6.353175@6.353179@6.353168@6.353126@6.353083,62.467591@62.467604@62.467631@62.467658@62.467693@62.467711
3426,7389962675,7389963001,Olav Sundes veg,residential,44.601,50,6.353167@6.353305@6.353393@6.353513@6.353654@6.353856@6.353949,62.467591@62.467621@62.467635@62.467659@62.467677@62.467715@62.467755
3427,7389962676,7389963415,nan,primary,97.783,50,6.263692@6.263599@6.263529@6.263483@6.263441@6.263434@6.263446@6.263468@6.263528@6.263636@6.263925,62.460753@62.460807@62.460862@62.460906@62.460988@62.461035@62.461093@62.46114@62.461209@62.461308@62.461548
3428,7389962676,7389951940,nan,primary,207.634,50,6.263692@6.263809@6.263893@6.263965@6.264071@6.264271@6.26449@6.264878@6.265121@6.265542@6.265841@6.266549@6.267392@6.2676218,62.460753@62.460709@62.460684@62.460668@62.46065@62.460632@62.460623@62.46062@62.460623@62.460639@62.460658@62.460722@62.4608007@62.4608227
3429,7389962676,7389962532,nan,residential,12.442,50,6.263692@6.263593@6.263488,62.460753@62.460721@62.460693
3430,7389962682,7389961349,Jordmorvegen,residential,18.86,30,,
3431,7389962682,7389961350,Jordmorvegen,residential,38.611,30,6.357211@6.357201@6.357185,62.436755@62.436673@62.436408
3432,7389962682,7389962551,Jordmorvegen,residential,68.214,30,6.357211@6.356044@6.355964@6.355892,62.436755@62.436813@62.436812@62.436812
3433,7389962687,7389962691,nan,secondary,5.257,50,6.35473@6.354755@6.354822,62.464575@62.464567@62.464555
3434,7389962689,7389963503,Geilebergvegen,residential,81.577,30,6.326492@6.326483@6.3264435@6.326399@6.326339@6.326264@6.326123@6.326001@6.325894@6.325693@6.325475,62.4657631@62.465703@62.4656336@62.465576@62.465517@62.465466@62.465406@62.465369@62.465347@62.465315@62.465285
3435,7389962689,9120569133,nan,trunk,164.219,50,6.326492@6.324418@6.323298,62.4657631@62.465784@62.465795
3436,7389962689,7389962876,nan,trunk,115.874,50,6.326492@6.3271@6.328047@6.328451@6.328744,62.4657631@62.465756@62.465745@62.465735@62.465723
3437,7389962690,7389962687,nan,secondary,19.144,50,6.354674@6.354658@6.354642@6.354632@6.354639@6.354653@6.354685@6.35473,62.464729@62.464717@62.464697@62.464661@62.464636@62.464619@62.464595@62.464575
3438,7389962691,7389960986,nan,secondary,13.849,50,6.354822@6.354874@6.354949@6.355019@6.355065,62.464555@62.464552@62.464557@62.464573@62.464593
3439,7389962691,7389962896,Moa,secondary,32.361,50,6.354822@6.354874@6.354952@6.355041@6.355115,62.464555@62.464507@62.464428@62.464328@62.464303
3440,7389962692,7389960031,Ospedalssvingen,residential,38.394,30,6.385693@6.3857@6.385723@6.385844@6.385953@6.385966,62.440371@62.440335@62.440303@62.440195@62.44007@62.440052
3441,7389962699,7389963548,Flisnesvegen,residential,40.62,30,6.402102@6.401801@6.401692@6.401442,62.425159@62.425067@62.42503@62.424959
3442,7389962699,7389953367,Flisnesvegen,residential,113.53,30,6.402102@6.40277@6.402862@6.40299@6.403029@6.403118@6.403267@6.403399@6.403468@6.403523@6.403545,62.425159@62.425358@62.425391@62.425446@62.425465@62.42551@62.425601@62.425696@62.425767@62.425841@62.425888
3443,7389962699,7389961119,Skråvikvegen,residential,39.73,30,6.402102@6.402093@6.402063@6.401945@6.401925,62.425159@62.425128@62.425042@62.42486@62.424812
3444,7389962706,7389960049,Lerstadvegen,tertiary,264.798,50,6.292444@6.292203@6.29195@6.291635@6.291477@6.29131@6.2910723@6.2909313@6.29074@6.290461@6.290309@6.290072@6.289884@6.2896857@6.2895296@6.2892017@6.288935@6.2884105@6.288267@6.2876299,62.467711@62.467728@62.467761@62.467826@62.467867@62.4679104@62.4679584@62.467981@62.4680047@62.468027@62.4680315@62.4680293@62.4680173@62.4679976@62.4679766@62.4679186@62.46786@62.4677435@62.4677112@62.4675716
3445,7389962706,7389961620,Lerstadvegen,tertiary,27.423,50,6.292444@6.292618@6.2927473@6.292787@6.292966,62.467711@62.467684@62.4676786@62.467677@62.467687
3446,7389962708,7389960233,Åsehaugen,unclassified,77.842,50,6.312659@6.312466@6.312146@6.311478@6.311325@6.311167,62.465568@62.465587@62.465587@62.465575@62.465566@62.465532
3447,7389962708,7389960555,Åsehaugen,residential,13.434,50,6.312659@6.312789@6.312918,62.465568@62.465577@62.465584
3448,7389962709,7389962001,nan,trunk,11.324,50,,
3449,7389962709,7389960555,Åsehaugen,unclassified,30.078,50,6.312719@6.31276@6.312781@6.312918,62.46583@62.465725@62.465664@62.465584
3450,7389962719,7389962896,Moa,secondary,234.545,50,6.356421@6.356346@6.356217@6.355239@6.355115,62.462282@62.46241@62.462611@62.464111@62.464303
3451,7389962719,7389962720,Moa,secondary,12.977,50,6.356421@6.356453@6.356484,62.462282@62.462228@62.462169
3452,7389962719,7389962721,nan,secondary,30.343,50,6.356421@6.356264@6.356058@6.355899,62.462282@62.462247@62.462204@62.462156
3453,7389962720,7389962719,Moa,secondary,12.977,50,6.356484@6.356453@6.356421,62.462169@62.462228@62.462282
3454,7389962720,7389960826,Moa,secondary,138.137,50,6.356484@6.35657@6.356617@6.356634@6.356632@6.356643@6.35666@6.356678@6.356698@6.356851@6.356903@6.356966,62.462169@62.461961@62.46177@62.461589@62.461291@62.461196@62.461155@62.461127@62.461107@62.461021@62.461008@62.460994
3455,7389962721,7389960382,Borgundfjordvegen,secondary,455.232,50,6.355899@6.355786@6.355506@6.355462@6.355366@6.354262@6.353896@6.353752@6.353613@6.353384@6.353225@6.353096@6.352921@6.352768@6.352593@6.351156@6.351023@6.350929@6.350807@6.350706@6.350501@6.350355@6.350113@6.34998@6.349853@6.349682@6.349538@6.3494@6.349266@6.349102@6.348682@6.348516,62.462156@62.462139@62.462097@62.46209@62.462076@62.461912@62.461844@62.461813@62.461779@62.461713@62.461658@62.46161@62.461536@62.461463@62.461375@62.460617@62.460553@62.46051@62.46046@62.460424@62.460364@62.46033@62.460291@62.460275@62.460264@62.460256@62.460254@62.460256@62.460263@62.460273@62.460306@62.460324
3456,7389962721,7389962720,nan,secondary,30.171,50,6.355899@6.356091@6.356361@6.356484,62.462156@62.462153@62.462167@62.462169
3457,7389962749,7389962398,Breivika industriveg,residential,398.501,30,6.337975@6.336843@6.335855@6.335497@6.335265@6.335036@6.334803@6.334578@6.33436@6.332916@6.332778@6.332556@6.332188@6.331961@6.331743@6.331425@6.33139@6.331304@6.331242@6.331146@6.331085@6.331001,62.474432@62.474705@62.474919@62.474969@62.474986@62.474989@62.474979@62.474954@62.474915@62.474606@62.47458@62.47455@62.474526@62.474503@62.474465@62.474398@62.474389@62.474358@62.474317@62.474231@62.474187@62.474153
3458,7389962749,7389963084,Breivika industriveg,unclassified,78.418,30,6.337975@6.338668@6.338767@6.33884@6.338893@6.338932@6.338961@6.338968@6.338964@6.338956,62.474432@62.47427@62.474246@62.474223@62.474195@62.474169@62.474137@62.474101@62.474072@62.473987
3459,7389962749,7389963149,Breivika industriveg,unclassified,109.295,30,6.337975@6.338096@6.338228@6.338324@6.33842@6.33875@6.339592@6.339753@6.339949,62.474432@62.474491@62.474554@62.474575@62.474578@62.474557@62.474491@62.474474@62.474444
3460,7389962754,7389963797,Moavegen,residential,236.07,50,6.339021@6.339204@6.339321@6.339541@6.3396359@6.339677@6.339753@6.339841@6.339952@6.340026@6.340122@6.34026@6.340641@6.341866@6.342155@6.342973@6.343357,62.470375@62.470383@62.47039@62.470389@62.4703736@62.470367@62.470351@62.470312@62.47024@62.470208@62.47018@62.470154@62.470107@62.469982@62.469953@62.46988@62.469851
3461,7389962754,7389963217,Breivikvegen,residential,133.861,30,6.339021@6.339087@6.339156@6.339369@6.339468@6.339598@6.339985,62.470375@62.470298@62.470232@62.4699814@62.469865@62.469727@62.469257
3462,7389962754,7389963506,Breivikvegen,residential,786.454,30,6.339021@6.337583@6.336108@6.335837@6.335485@6.33516@6.334432@6.33355@6.3327269@6.332083@6.330913@6.330662@6.329873@6.3296701@6.328932@6.328543@6.327635@6.327074@6.3266@6.326276@6.325909@6.325058@6.324638@6.323768,62.470375@62.470319@62.470257@62.470246@62.470229@62.470217@62.470185@62.470152@62.4701157@62.470086@62.470044@62.470032@62.470002@62.4699934@62.469962@62.46995@62.469928@62.469914@62.469893@62.469884@62.469878@62.46986@62.469848@62.469824
3463,7389962762,7389963086,Magerholmvegen,primary,102.827,70,6.369109@6.368342@6.368196@6.367656@6.367516@6.367368@6.367283,62.442827@62.442977@62.443003@62.44308@62.443114@62.44316@62.443191
3464,7389962762,7389963819,Magerholmvegen,primary,579.687,70,6.369109@6.369406@6.373454@6.374398@6.375275@6.376148@6.377126@6.377935@6.378426@6.378965@6.379519,62.442827@62.442776@62.442071@62.441904@62.441753@62.441594@62.441406@62.441235@62.441123@62.440995@62.440847
3465,7389962763,7389959813,Spjelkavikvegen,residential,222.053,50,6.363565@6.3637303@6.364155@6.3645503@6.364949@6.365071@6.365187@6.365207@6.365238@6.365241@6.365212@6.365146@6.365087,62.461923@62.4620886@62.462503@62.462838@62.463163@62.463268@62.463385@62.463417@62.46349@62.46355@62.46361@62.463677@62.463719
3466,7389962763,7389963085,Spjelkavikvegen,residential,167.396,50,6.363565@6.3633381@6.363202@6.363@6.362969@6.362599@6.36255@6.362346,62.461923@62.4616648@62.461546@62.461355@62.46132@62.46084@62.460781@62.460529
3467,7389962763,7389961879,Gøtevegen,unclassified,90.528,30,6.363565@6.3639016@6.3641797@6.364417@6.364662@6.364832@6.364958@6.365084@6.365201,62.461923@62.4618421@62.4617854@62.461739@62.461693@62.461667@62.461663@62.461666@62.461685
3468,7389962767,7389962768,Mogensvegen,residential,61.986,30,6.364505@6.364433@6.3644135@6.3643524@6.364344@6.364349,62.457542@62.457771@62.4578252@62.4580196@62.45807@62.458094
3469,7389962768,7389961758,Mogensvegen,residential,104.767,30,6.364349@6.364691@6.3650801@6.365293@6.365376@6.36546@6.365537@6.365603@6.365663@6.365755@6.365828@6.365932,62.458094@62.458091@62.4580916@62.458088@62.458084@62.458075@62.458062@62.458041@62.458017@62.45795@62.457879@62.457729
3470,7389962768,7389960450,Mogensvegen,residential,60.846,30,6.364349@6.364035@6.363499@6.363361@6.363167,62.458094@62.458092@62.458097@62.458104@62.45811
3471,7389962768,7389962767,Mogensvegen,residential,61.986,30,6.364349@6.364344@6.3643524@6.3644135@6.364433@6.364505,62.458094@62.45807@62.4580196@62.4578252@62.457771@62.457542
3472,7389962769,7389962659,Olsvollen,residential,116.561,30,6.377142@6.377198@6.377217@6.377275@6.377324@6.377389@6.377489@6.377536@6.377654@6.377861@6.378073@6.378344@6.378976,62.478049@62.478112@62.478136@62.478185@62.478237@62.478289@62.478349@62.47837@62.478397@62.478417@62.478415@62.478404@62.478372
3473,7389962769,7389960399,Olsvollen,residential,198.642,30,6.377142@6.377003@6.376771@6.376383@6.376197@6.376115@6.375996@6.375695@6.375653@6.375583@6.375484@6.374762@6.374249@6.373478,62.478049@62.478078@62.478115@62.478157@62.478186@62.478206@62.478266@62.478368@62.478377@62.478382@62.478381@62.478351@62.478338@62.478296
3474,7389962769,7389963103,Olsvollen,residential,50.911,30,6.377142@6.377203@6.377327@6.377406@6.377503@6.377859,62.478049@62.478034@62.477997@62.477971@62.477931@62.477739
3475,7389962771,7389961614,Østre Olsvikveg,unclassified,15.588,30,6.377521@6.377263@6.37722,62.47653@62.476514@62.476513
3476,7389962771,7389963103,Olsvollen,residential,145.354,30,6.377521@6.377618@6.377776@6.377832@6.377864@6.377906@6.377983@6.378091@6.378122@6.378143@6.378152@6.378163@6.37815@6.378127@6.378093@6.377922@6.377859,62.47653@62.476586@62.476696@62.476757@62.476824@62.476893@62.47699@62.477111@62.477162@62.477211@62.47725@62.477365@62.477423@62.477476@62.477531@62.477705@62.477739
3477,7389962771,7389960034,Østre Olsvikveg,residential,216.299,50,6.377521@6.378067@6.37829@6.37848@6.378653@6.378782@6.378958@6.3790345@6.379122@6.3792223@6.379316@6.379402@6.379519@6.379578@6.37961@6.379663@6.379846@6.379871@6.37986@6.379701@6.379644@6.379371,62.47653@62.476488@62.476463@62.476435@62.476405@62.476387@62.476357@62.476351@62.476351@62.4763523@62.4763648@62.476385@62.476429@62.476465@62.476497@62.476596@62.477001@62.477091@62.477134@62.477188@62.477193@62.477205
3478,7389962774,7389963105,Vestre Hatlehol,unclassified,64.829,50,6.389037@6.389166@6.389265@6.389547,62.436706@62.436876@62.436958@62.437238
3479,7389962774,7389962928,Vestre Hatlehol,unclassified,118.273,50,6.389037@6.388978@6.388939@6.388662@6.388635@6.388639@6.388657@6.388718,62.436706@62.436601@62.436514@62.435818@62.435722@62.435711@62.435696@62.435678
3480,7389962774,7389961308,Sportsvegen,residential,220.908,50,6.389037@6.388821@6.388766@6.388631@6.388519@6.388467@6.388414@6.388364@6.388335@6.388329@6.388374@6.388375@6.388345@6.388317@6.388239@6.388169@6.387747@6.387255@6.38701@6.386815@6.386236@6.386139,62.436706@62.436728@62.436728@62.436735@62.436754@62.436774@62.436795@62.436836@62.436882@62.436909@62.437092@62.437146@62.437197@62.437225@62.437275@62.437308@62.437461@62.437633@62.437713@62.437769@62.4379@62.437919
3481,7389962790,7389962451,Rødsetvegen,residential,87.291,30,6.383167@6.383834@6.384458@6.384853,62.469299@62.469355@62.469374@62.469378
3482,7389962790,7389963246,Rødsetvegen,residential,87.348,30,6.383167@6.382784@6.382551@6.382131@6.38153,62.469299@62.46927@62.469235@62.469181@62.469093
3483,7389962790,7389963778,Røsslyngvegen,residential,200.8,30,6.383167@6.383174@6.38314@6.383117@6.383049@6.383052@6.383034@6.383003@6.382971,62.469299@62.46901@62.468731@62.46861@62.468104@62.467945@62.467773@62.46759@62.467497
3484,7389962804,7389961772,Øvre Skytterholmen,residential,10.615,30,6.350066@6.350079@6.350084,62.439169@62.439125@62.439074
3485,7389962817,7389961111,Vasstrandvegen,unclassified,121.71,30,6.371051@6.3713@6.371746@6.372036@6.372468@6.372898@6.373178,62.463534@62.463483@62.4634@62.463344@62.463242@62.463133@62.463057
3486,7389962817,7389962977,Vasstrandvegen,unclassified,64.89,30,6.371051@6.370765@6.369875,62.463534@62.463583@62.463746
3487,7389962817,7389962925,Nordvikvegen,residential,107.77,30,6.371051@6.371036@6.371021@6.370998@6.370978@6.370925@6.370857@6.370774@6.370536@6.370455@6.370377@6.370302@6.370237@6.370105@6.369987@6.370004,62.463534@62.463478@62.463441@62.463324@62.463287@62.463256@62.46324@62.463245@62.46329@62.4633@62.463301@62.463289@62.463265@62.46313@62.462989@62.462952
3488,7389962818,7389960472,Vegsundstranda,residential,153.971,30,6.380082@6.380074@6.380049@6.379977@6.379799@6.379499@6.379015@6.37867@6.378201@6.377935@6.37714,62.433669@62.43368@62.433692@62.433705@62.433715@62.433739@62.433771@62.43379@62.433814@62.433823@62.433829
3489,7389962822,7389960938,nan,secondary,3.156,50,,
3490,7389962825,7389962569,Per Ratviks veg,residential,124.088,30,6.261828@6.261623@6.261556@6.261259@6.260983@6.260731@6.260564@6.26037@6.25985@6.259633@6.259547@6.259435,62.463395@62.463383@62.463383@62.46337@62.463363@62.463368@62.463362@62.46336@62.463342@62.463352@62.46336@62.463385
3491,7389962832,7389962253,Hjellenhagen,residential,97.772,30,6.37866@6.378689@6.378735@6.37875@6.378792@6.378847@6.378922@6.379007@6.379092@6.379324@6.379417,62.460219@62.460369@62.460713@62.460749@62.460786@62.460812@62.46083@62.460839@62.460841@62.460835@62.460837
3492,7389962833,7389962253,Hjellenhagen,residential,135.181,30,6.380914@6.380917@6.380905@6.380919@6.38091@6.38089@6.380851@6.380798@6.380726@6.380648@6.380484@6.380235@6.379498@6.379417,62.460233@62.460309@62.460383@62.460572@62.460688@62.460724@62.460758@62.460785@62.460806@62.460819@62.46083@62.46083@62.460842@62.460837
3493,7389962835,7389962466,Gåseidmarka,residential,208.181,30,6.251185@6.251163@6.251003@6.250953@6.250937@6.250923@6.250913@6.250895@6.250886@6.250856@6.25083@6.250791@6.250693@6.250626@6.25054@6.250352@6.25007@6.249764@6.249603@6.249554,62.467194@62.467166@62.467021@62.466966@62.466917@62.466756@62.46641@62.466124@62.46608@62.466037@62.466015@62.465991@62.465967@62.465962@62.465966@62.465993@62.466047@62.466123@62.466173@62.466189
3494,7389962836,7389962466,Gåseidmarka,residential,147.155,30,6.250085@6.249994@6.249961@6.249861@6.249841@6.249829@6.249807@6.249799@6.249782@6.249753@6.249715@6.249586@6.249554,62.467467@62.467352@62.467294@62.467023@62.466925@62.466817@62.466487@62.466431@62.466383@62.466327@62.466286@62.466205@62.466189
3495,7389962837,7389959937,Inste Holen,residential,7.684,50,6.37453@6.374586@6.374675,62.469526@62.469528@62.469541
3496,7389962840,7389962145,Nedre Holen,residential,275.016,30,6.366889@6.367362@6.367515@6.36794@6.368174@6.368617@6.36907@6.369258@6.369662@6.369836@6.370658@6.372181,62.467203@62.46726@62.467276@62.467321@62.46734@62.467366@62.467386@62.46739@62.467379@62.467371@62.467328@62.467241
3497,7389962850,7389962333,nan,primary,2.735,50,,
3498,7389962855,7389962244,Tørlevegen,secondary,237.275,50,6.358107@6.357176@6.356517@6.356296@6.356085@6.355877@6.355708@6.355517@6.355354@6.354804@6.354066@6.3539,62.43716@62.437221@62.437261@62.437279@62.437306@62.437337@62.437371@62.437414@62.437459@62.43764@62.437871@62.437916
3499,7389962855,7389961560,Tørlevegen,secondary,60.697,50,6.358107@6.358909@6.359278,62.43716@62.437113@62.437094
3500,7389962855,7389960537,Vegsundvegen,residential,200.269,30,6.358107@6.358095@6.358064@6.358041@6.358037@6.358017@6.3580066@6.357984@6.3579494@6.3579093@6.3578302@6.3577381@6.3576021@6.3574758@6.3572769@6.3571058@6.3569149@6.3566808,62.43716@62.437119@62.437006@62.436863@62.436676@62.436461@62.4363748@62.4362938@62.4362325@62.4361719@62.4360959@62.4360151@62.4359276@62.4358569@62.4357808@62.4357291@62.4356814@62.4356404
3501,7389962874,7389961953,Raffelvegen,residential,7.67,30,,
3502,7389962874,7389960705,Raffelvegen,residential,66.916,30,6.331125@6.331145@6.331129@6.331103@6.331085@6.33103@6.330976@6.330892@6.330564@6.330451@6.330348@6.330188,62.465597@62.46566@62.465699@62.465733@62.465746@62.465771@62.465785@62.465798@62.465829@62.465845@62.465863@62.465897
3503,7389962874,7389962876,nan,trunk,123.562,50,6.331125@6.33062@6.330187@6.328847@6.328744,62.465597@62.465638@62.465667@62.465734@62.465723
3504,7389962876,7389961953,nan,trunk,123.16,50,6.328744@6.328835@6.329052@6.329888@6.3311,62.465723@62.465705@62.465692@62.465627@62.465529
3505,7389962876,7389962689,nan,trunk,115.874,50,6.328744@6.328451@6.328047@6.3271@6.326492,62.465723@62.465735@62.465745@62.465756@62.4657631
3506,7389962877,7389961277,nan,primary,192.869,50,6.259906@6.259351@6.25899@6.258609@6.258337@6.258114@6.257726@6.256337,62.46475@62.464875@62.46495@62.465014@62.465052@62.46508@62.465121@62.465258
3507,7389962877,9120568626,nan,primary,245.92,50,6.259906@6.260182@6.260877@6.262026@6.2629405@6.2630432@6.2631241@6.263836@6.2642021,62.46475@62.464687@62.46453@62.464272@62.4640703@62.4640449@62.4640266@62.463865@62.4637773
3508,7389962877,7389962973,Grønvika,residential,54.603,30,6.259906@6.259872@6.259728@6.259622@6.259564@6.259545@6.259476,62.46475@62.464718@62.464584@62.46448@62.464398@62.464358@62.464303
3509,7389962885,7389963144,Tørlevika,unclassified,246.444,nan,6.320154@6.320157@6.320171@6.320191@6.320191@6.320176@6.320096@6.319969@6.319908@6.3198502@6.319817@6.319785@6.319773@6.31979@6.319826@6.319886@6.319963@6.32017@6.32042@6.32065@6.32075@6.320786@6.320996@6.321046@6.321113@6.321202@6.32119,62.441304@62.441318@62.44138@62.441423@62.441457@62.441501@62.441609@62.441743@62.441824@62.4419265@62.441983@62.442057@62.442127@62.442206@62.442259@62.442307@62.442352@62.442449@62.44255@62.44265@62.4427@62.442727@62.442896@62.442945@62.443025@62.443155@62.443261
3510,7389962885,7389963829,Jaktevika,unclassified,745.843,nan,6.320154@6.320266@6.320535@6.320647@6.320777@6.320899@6.321041@6.321386@6.321528@6.321836@6.322451@6.322582@6.322728@6.322858@6.322982@6.323105@6.323399@6.323482@6.323594@6.32368@6.323819@6.323985@6.324154@6.324456@6.324596@6.32477@6.324956@6.325334@6.326439@6.326726@6.3269@6.327095@6.327546@6.32814@6.328664@6.328877@6.329174@6.329332@6.329444@6.329614@6.329733@6.329867@6.329997@6.330109@6.3303007@6.330401@6.330544@6.330709@6.331095@6.331458@6.3316916@6.332663@6.332808@6.333234@6.333402@6.333477@6.333527@6.333612@6.333655@6.333692@6.333719,62.441304@62.441331@62.441386@62.441403@62.441412@62.441415@62.441411@62.441385@62.441386@62.441394@62.441419@62.441416@62.441409@62.441398@62.44138@62.441355@62.441278@62.441259@62.441245@62.441241@62.441246@62.44126@62.441282@62.44133@62.441357@62.441383@62.441406@62.441447@62.441531@62.441543@62.441544@62.441536@62.441505@62.441455@62.441399@62.441369@62.441322@62.441275@62.441217@62.441104@62.441034@62.440976@62.440932@62.440905@62.4408713@62.440857@62.440843@62.440832@62.440811@62.44078@62.4407554@62.440653@62.440637@62.440572@62.440553@62.440536@62.440517@62.440472@62.440446@62.440413@62.44038
3511,7389962885,7389960073,Tørlevika,unclassified,138.855,nan,6.320154@6.319961@6.319833@6.319487@6.318946@6.318342@6.318259@6.318126@6.318017@6.317918@6.317894@6.317779,62.441304@62.441263@62.44124@62.441188@62.44112@62.441051@62.441039@62.440995@62.440948@62.440892@62.440869@62.440798
3512,7389962887,7389960698,Lerstadvegen,residential,7.916,50,,
